Horodate;Mois;Injection RTE (W);Refoulement RTE (W);Pertes modélisées (W);Consommations totale (W);Consommation totale télérelevée (W);Consommation totale profilée (W);Consommation HTA profilée (W);Consommation PME-PMI profilée (W);Consommation professionnelle profilée (W);Consommation résidentielle profilée (W);Production décentralisée totale (W);Production décentralisée télérelevée à courbe de charge (W);Production décentralisée profilée (W);Production photovoltaïque profilée (W);Production autre profilée (W);Température réalisée lissée (°C);Température normale lissée (°C);Production éolienne totale (W);Production photovoltaïque totale (W);Pseudo rayonnement;Consommation HTA totale (W);Soutirage net vers autres GRD (W)
2019-07-20T04:30:00+02:00;7;23750183000.0;1776870000.0;1653122883.0;24412091993.0;9325345301.0;15086746692.0;1064213316.0;3318153753.0;3361498333.0;7342881290.0;4289841209.0;4283117536.0;6723673.0;0.0;742803.0;21.6;20.7;3256992333.0;482597.0;68;10389558617.0;197939333.0
2019-07-20T06:00:00+02:00;7;24000726000.0;1543088000.0;1641075413.0;24451591097.0;9539430162.0;14912160935.0;989384735.0;3648716529.0;2763940113.0;7510119558.0;3828111543.0;3801534883.0;26576660.0;19925139.0;742803.0;21.5;20.6;2789673667.0;22493592.0;57;10528814897.0;193083033.0
2019-07-20T09:30:00+02:00;7;29131951000.0;1042246000.0;2058194557.0;30943079486.0;10286444625.0;20656634861.0;1092613548.0;5101437882.0;3996751562.0;10465831869.0;5168295460.0;4219325860.0;948969600.0;942279217.0;742803.0;21.6;20.5;2056735000.0;2133770753.0;38;11379058173.0;256726417.0
2019-07-20T12:30:00+02:00;7;31387064000.0;3582776000.0;2621390959.0;34954994165.0;10250585373.0;24704408792.0;1043196936.0;5019478487.0;4121862881.0;14519870489.0;10002617040.0;8224115898.0;1778501142.0;1771905937.0;742803.0;23.3;22.0;5074330000.0;3970439960.0;33;11293782309.0;230519916.0
2019-07-20T18:00:00+02:00;7;28562381000.0;3308391000.0;2238396329.0;30962814536.0;9805439264.0;21157375272.0;846030005.0;5111857264.0;4191743696.0;11007744306.0;8175875215.0;7283966963.0;891908252.0;885487572.0;742803.0;24.0;23.1;5046177667.0;2168430935.0;37;10651469269.0;228654350.0
2019-07-21T00:00:00+02:00;7;31203581000.0;735457000.0;2053271105.0;31170002193.0;8404817412.0;22765184781.0;834584983.0;3472938797.0;3840052770.0;14617608231.0;3059633798.0;3052824335.0;6809463.0;0.0;742803.0;22.2;21.1;2076784000.0;1176597.0;62;9239402395.0;304484500.0
2019-07-21T00:30:00+02:00;7;28591655000.0;716494000.0;1864613420.0;28636986525.0;8311917327.0;20325069198.0;842879530.0;3429983541.0;3742823426.0;12309382701.0;2901111245.0;2894230869.0;6880376.0;0.0;742803.0;22.2;21.1;1919261000.0;490617.0;63;9154796857.0;274672300.0
2019-07-22T15:00:00+02:00;7;37589664000.0;838517000.0;2465755468.0;40366689743.0;15463373633.0;24903316110.0;1819995932.0;6894276818.0;4661023020.0;11528020340.0;6378222227.0;3879288663.0;2498933564.0;2492616753.0;742803.0;26.2;23.0;173306333.0;5322928452.0;85;17283369565.0;296924016.0
2019-07-22T17:00:00+02:00;7;36351454000.0;557340000.0;2306476849.0;38352984940.0;14777875556.0;23575109384.0;1685249460.0;6473692916.0;4676702481.0;10739464527.0;5160444206.0;3299619760.0;1860824446.0;1854544573.0;742803.0;27.0;23.4;273110667.0;4003157592.0;83;16463125016.0;295096417.0
2019-07-22T19:00:00+02:00;7;38521660000.0;176759000.0;2287223948.0;38450387364.0;13848548634.0;24601838730.0;1519119966.0;5507714253.0;4193373444.0;13381631066.0;2716446196.0;2087129466.0;629316730.0;623037147.0;742803.0;26.6;22.9;382310667.0;1446108800.0;77;15367668600.0;323735884.0
2019-07-23T02:30:00+02:00;7;28669109000.0;918811000.0;1761372831.0;28754817521.0;10962750385.0;17792067136.0;1353529986.0;3389255577.0;3481523857.0;9567757715.0;3007846886.0;3002009802.0;5837084.0;0.0;742803.0;23.8;21.0;2054178333.0;489950.0;91;12316280371.0;241954534.0
2019-07-23T03:30:00+02:00;7;27134926000.0;882324000.0;1685154139.0;27240817279.0;10936519883.0;16304297396.0;1333212701.0;3352578231.0;3440117018.0;8178389445.0;2903084284.0;2897308154.0;5776130.0;0.0;742803.0;23.7;20.9;1959548667.0;509263.0;92;12269732584.0;229714866.0
2019-07-23T06:30:00+02:00;7;30350112000.0;837019000.0;1853071853.0;30592954276.0;13162580170.0;17430374106.0;1474428518.0;4410389313.0;2971018408.0;8574537867.0;3192372279.0;3155372459.0;36999820.0;30759167.0;742803.0;23.6;20.6;2183101000.0;56592757.0;96;14637008688.0;259439150.0
2019-07-23T09:00:00+02:00;7;37117086000.0;448493000.0;2296647895.0;38317554323.0;15246473973.0;23071080350.0;1881891695.0;6801922158.0;4688831153.0;9698435345.0;4259340185.0;3170213187.0;1089126998.0;1082689105.0;742803.0;23.8;20.5;940656333.0;2388716968.0;99;17128365668.0;313730967.0
2019-07-23T16:30:00+02:00;7;38144010000.0;842734000.0;2494638376.0;40776277549.0;15409050955.0;25367226594.0;1848383325.0;6879925970.0;5248696879.0;11390220421.0;6268600542.0;4143810218.0;2124790324.0;2118442762.0;742803.0;29.5;23.3;1023364000.0;4456105588.0;92;17257434280.0;298960617.0
2019-07-23T17:00:00+02:00;7;38006693000.0;731244000.0;2451067707.0;40283967772.0;15124834548.0;25159133224.0;1732598130.0;6669460255.0;5249112342.0;11507962497.0;5755322296.0;3831970195.0;1923352101.0;1916981729.0;742803.0;29.7;23.4;938384662.0;4025305145.0;92;16857432678.0;295735817.0
2019-07-23T20:00:00+02:00;7;38623196000.0;331368000.0;2273724164.0;38110820293.0;13368339385.0;24742480908.0;1460383380.0;4864577085.0;3948195167.0;14469325276.0;2408977740.0;2205375672.0;203602068.0;197271575.0;742803.0;28.7;22.6;1139307000.0;445347241.0;69;14828722765.0;316261283.0
2019-07-24T03:30:00+02:00;7;27487242000.0;1793916000.0;1761361724.0;27904514561.0;11178361019.0;16726153542.0;1310786764.0;3431275526.0;3477622317.0;8506468935.0;4189473051.0;4183643613.0;5829438.0;0.0;759399.0;26.2;20.9;3315089000.0;503617.0;86;12489147783.0;216922766.0
2019-07-24T04:30:00+02:00;7;27442070000.0;1779036000.0;1753926855.0;27758570718.0;11450816797.0;16307753921.0;1332232158.0;3526298612.0;3462128017.0;7987095133.0;4078471206.0;4072598982.0;5872224.0;0.0;759399.0;26.1;20.8;3197095667.0;510707.0;85;12783048955.0;229007633.0
2019-07-24T08:00:00+02:00;7;35533616000.0;555032000.0;2144232339.0;35889643689.0;14714462709.0;21175180980.0;1776188689.0;5906978237.0;3944046840.0;9547967215.0;3337662445.0;2879980436.0;457682009.0;451516274.0;759399.0;25.6;20.4;1487822333.0;976783640.0;90;16490651398.0;282370417.0
2019-07-24T10:00:00+02:00;7;39254830000.0;560572000.0;2487754721.0;40956346480.0;15890924463.0;25065422017.0;1906366821.0;7266111013.0;5235973866.0;10656970316.0;5066393634.0;3335199730.0;1731193904.0;1724840885.0;759399.0;25.9;20.8;579888333.0;3661219954.0;94;17797291284.0;316550433.0
2019-07-24T11:00:00+02:00;7;40152442000.0;696240000.0;2606199272.0;42429896118.0;16201332992.0;26228563126.0;1936517263.0;7494753154.0;5453934429.0;11343358281.0;5896008657.0;3671494861.0;2224513796.0;2218089870.0;759399.0;26.6;21.3;382385981.0;4687064429.0;96;18137850255.0;316115267.0
2019-07-24T11:30:00+02:00;7;40662779000.0;766218000.0;2666152546.0;43144354727.0;16235760268.0;26908594459.0;1932699597.0;7394254969.0;5504359911.0;12077279983.0;6237704573.0;3842034544.0;2395670029.0;2389235923.0;759399.0;26.9;21.6;377126000.0;5036327126.0;96;18168459865.0;323758300.0
2019-07-24T18:30:00+02:00;7;40135358000.0;407420000.0;2448198223.0;40563433103.0;14475465539.0;26087967564.0;1579504485.0;6078987238.0;4951899757.0;13477576084.0;3610110476.0;2622625309.0;987485167.0;981109473.0;759399.0;29.7;23.1;685240333.0;2129394446.0;84;16054970024.0;326417150.0
2019-07-25T04:30:00+02:00;7;28165091000.0;1179588000.0;1749666057.0;28275077544.0;11528541173.0;16746536371.0;1351172340.0;3456840239.0;3592166169.0;8346357623.0;3265534768.0;3259502300.0;6032468.0;0.0;759288.0;27.3;20.8;2366133000.0;503020.0;88;12879713513.0;226294167.0
2019-07-25T06:00:00+02:00;7;30666855000.0;1185804000.0;1885551214.0;30852161420.0;13081949292.0;17770212128.0;1504340128.0;4172241026.0;3192525634.0;8901105341.0;3512985118.0;3489488227.0;23496891.0;17496700.0;759288.0;27.2;20.7;2607330000.0;19322660.0;90;14586289420.0;256323484.0
2019-07-25T07:30:00+02:00;7;34208414000.0;1181594000.0;2110384664.0;34723219197.0;14425462893.0;20297756304.0;1673676553.0;5250420031.0;3682114194.0;9691545526.0;4086436127.0;3850754902.0;235681225.0;229615944.0;759288.0;27.0;20.5;2691536000.0;504371690.0;95;16099139446.0;279652266.0
2019-07-25T19:00:00+02:00;7;38910605000.0;1039757000.0;2437844694.0;39802714746.0;13840633513.0;25962081233.0;1519072243.0;5613760367.0;4584126135.0;14245122487.0;4688766156.0;4100576449.0;588189707.0;581860537.0;759288.0;30.0;23.0;2536570000.0;1372862750.0;67;15359705756.0;319054716.0
2019-07-26T07:00:00+02:00;7;32438393000.0;1000492000.0;1960226253.0;32396895798.0;13431361918.0;18965533880.0;1599275632.0;4714259898.0;3342639114.0;9309359235.0;3160756568.0;3062656095.0;98100473.0;92138049.0;759288.0;27.6;20.6;2102415667.0;173718388.0;45;15030637550.0;241535517.0
2019-07-26T10:30:00+02:00;7;38760759000.0;900625000.0;2457098985.0;40214257061.0;15133378068.0;25080878993.0;1846621450.0;7167775044.0;5320299670.0;10746182829.0;5108888462.0;3715562549.0;1393325913.0;1386942354.0;759288.0;26.3;21.0;1485964000.0;2712156093.0;40;16979999518.0;297666416.0
2019-07-26T12:00:00+02:00;7;39495644000.0;970202000.0;2553234210.0;41465450171.0;14692948861.0;26772501310.0;1732002039.0;6673123783.0;5239095468.0;13128280020.0;5796785298.0;4047450353.0;1749334945.0;1742966100.0;759288.0;26.1;21.8;1366826667.0;3513862179.0;37;16424950900.0;303542917.0
2019-07-26T19:00:00+02:00;7;35316069000.0;1798839000.0;2228776568.0;36008490626.0;12261281000.0;23747209626.0;1319291285.0;5234313388.0;4232473784.0;12961131170.0;4975696861.0;4557313205.0;418383656.0;412188985.0;759288.0;25.4;23.0;3218874000.0;799642234.0;27;13580572285.0;255659667.0
2019-07-27T06:30:00+02:00;7;24390106000.0;533956000.0;1575066322.0;24329960844.0;9219540107.0;15110420737.0;941446774.0;3663437578.0;2747615281.0;7757921104.0;2255804116.0;2225826276.0;29977840.0;23844103.0;759288.0;24.6;20.6;1267046667.0;35487910.0;23;10160986881.0;206926950.0
2019-07-27T13:30:00+02:00;7;29964417000.0;821825000.0;2129601358.0;32118733486.0;9371939731.0;22746793755.0;970315269.0;4780082899.0;3806087211.0;13190308376.0;5352666077.0;3949971869.0;1402694208.0;1396369645.0;759288.0;23.3;22.6;1464612667.0;2903964228.0;18;10342255000.0;246923233.0
2019-07-27T18:00:00+02:00;7;27496250000.0;1863417000.0;1972734351.0;29058968575.0;8873546217.0;20185422358.0;790658088.0;4856012300.0;3886840481.0;10651911488.0;5614760059.0;5007630224.0;607129835.0;601092011.0;759288.0;22.8;23.2;3360986667.0;1255139437.0;14;9664204305.0;215890133.0
2019-07-27T20:00:00+02:00;7;27786345000.0;2008195000.0;1951354203.0;28617633549.0;8403074699.0;20214558850.0;740151211.0;4091176012.0;3311829211.0;12071402416.0;5012649269.0;4860071327.0;152577942.0;146493895.0;759288.0;22.5;22.7;3696303333.0;293899601.0;19;9143225910.0;221811517.0
2019-07-27T22:30:00+02:00;7;31080041000.0;1943137000.0;2169186079.0;31484308749.0;7992266608.0;23492042141.0;840484675.0;3715460499.0;3834587387.0;15101509581.0;4775260161.0;4762584600.0;12675561.0;6636533.0;759288.0;22.2;21.4;3724047667.0;7128483.0;38;8832751283.0;258669333.0
2019-07-28T00:00:00+02:00;7;28485922000.0;1851662000.0;1972788443.0;29031108487.0;7772948428.0;21258160059.0;783606957.0;3289276382.0;3634372115.0;13550904605.0;4627387413.0;4621016710.0;6370703.0;0.0;759288.0;22.0;21.2;3564703667.0;493950.0;42;8556555385.0;257750483.0
2019-07-28T01:30:00+02:00;7;24833094000.0;1868656000.0;1725189284.0;25460327420.0;7584250281.0;17876077139.0;757706339.0;3102880627.0;3415069957.0;10600420216.0;4434312471.0;4427830642.0;6481829.0;0.0;759288.0;21.9;21.1;3369579000.0;495263.0;44;8341956620.0;213233767.0
2019-07-28T09:30:00+02:00;7;23227529000.0;2944444000.0;1819458102.0;25832003095.0;7864322543.0;17967680552.0;754030636.0;3775140703.0;3032243879.0;10406265334.0;7561589697.0;6385488012.0;1176101685.0;1169960591.0;759288.0;21.3;20.6;3923711000.0;2569971757.0;59;8618353179.0;193213500.0
2019-07-28T12:00:00+02:00;7;25647902000.0;4164679000.0;2202709411.0;29720199498.0;8083386867.0;21636812631.0;797460289.0;3989039468.0;3161081829.0;13689231045.0;10647997426.0;8513086929.0;2134910497.0;2128774733.0;759288.0;22.0;21.8;4845046333.0;4734609722.0;57;8880847156.0;208311517.0
2019-07-28T20:30:00+02:00;7;27124049000.0;704306000.0;1764686064.0;27210472581.0;7862317709.0;19348154872.0;786250991.0;3759336732.0;2951301243.0;11851265906.0;2792130528.0;2700777921.0;91352607.0;85190429.0;759288.0;22.5;22.3;1561833000.0;172337792.0;73;8648568700.0;236714883.0
2019-07-29T00:00:00+02:00;7;29537450000.0;397718000.0;1752968399.0;29070341599.0;7837790741.0;21232550858.0;805661505.0;3169906695.0;3471677423.0;13785305235.0;1964421332.0;1958590123.0;5831209.0;0.0;759288.0;20.6;21.2;924849667.0;1617930.0;93;8643452246.0;280843334.0
2019-07-29T02:00:00+02:00;7;25394654000.0;401546000.0;1559442398.0;24936738435.0;7753203209.0;17183535226.0;793194090.0;3029984276.0;3240837048.0;10119519813.0;1727796383.0;1721921814.0;5874569.0;0.0;759288.0;20.3;21.0;692555000.0;513283.0;97;8546397299.0;224723550.0
2019-07-29T04:00:00+02:00;7;22818959000.0;394088000.0;1454254985.0;22371585130.0;8155890239.0;14215694891.0;866947726.0;3040465781.0;3102338929.0;7205942454.0;1598828865.0;1593003109.0;5825756.0;0.0;759288.0;20.0;20.9;570278000.0;518263.0;92;9022837965.0;197859750.0
2019-07-29T05:00:00+02:00;7;24027336000.0;381410000.0;1501929542.0;23584443720.0;9187711680.0;14396732040.0;1028288332.0;3283381784.0;3153330550.0;6931731374.0;1651270162.0;1645199705.0;6070457.0;0.0;759288.0;19.8;20.8;629456333.0;509020.0;89;10216000012.0;210822900.0
2019-07-29T08:00:00+02:00;7;30093687000.0;359020000.0;1825076343.0;30547734480.0;12130378823.0;18417355657.0;1487060543.0;5196728519.0;3285637985.0;8447928610.0;2891488256.0;2472910855.0;418577401.0;412546709.0;759288.0;19.7;20.4;894096000.0;1002456622.0;97;13617439366.0;253344433.0
2019-07-29T11:00:00+02:00;7;32619734000.0;1234822000.0;2185144952.0;35886651983.0;13547934264.0;22338717719.0;1719682661.0;6560806626.0;4012204233.0;10046024199.0;6953201551.0;4743138699.0;2210062852.0;2203774070.0;759288.0;22.1;21.4;1033155315.0;4933223299.0;96;15267616925.0;266316616.0
2019-07-29T11:30:00+02:00;7;33049872000.0;1353654000.0;2234965997.0;36542462749.0;13595177576.0;22947285173.0;1722162337.0;6501765080.0;4055099488.0;10668258268.0;7350656863.0;4973405097.0;2377251766.0;2370994107.0;759288.0;22.5;21.6;1078851333.0;5288703883.0;94;15317339913.0;269446117.0
2019-07-29T13:00:00+02:00;7;33174187000.0;1609403000.0;2284628152.0;37054607411.0;13339314071.0;23715293340.0;1663522119.0;5899797082.0;3801989744.0;12349984396.0;8034723529.0;5446063759.0;2588659770.0;2582450185.0;759288.0;23.5;22.4;1259554667.0;5772697821.0;87;15002836190.0;260271966.0
2019-07-29T17:00:00+02:00;7;30394954000.0;1763408000.0;2071672063.0;33552052089.0;12887892337.0;20664159752.0;1530827865.0;5912174433.0;3978631581.0;9242525873.0;7225593469.0;5421346966.0;1804246503.0;1798016502.0;759288.0;25.0;23.5;2059327000.0;4167591408.0;80;14418720202.0;233415317.0
2019-07-29T19:30:00+02:00;7;33009838000.0;1036294000.0;2042133556.0;33755182735.0;11778941803.0;21976240932.0;1419617637.0;4794107979.0;3500219071.0;12262296245.0;4089229491.0;3714539931.0;374689560.0;368603028.0;759288.0;24.3;22.8;2222762667.0;850998117.0;81;13198559440.0;265457200.0
2019-07-29T23:00:00+02:00;7;33695142000.0;1149585000.0;2073002370.0;34117350886.0;10147275581.0;23970075305.0;1363251770.0;3642436897.0;3684637429.0;15279749208.0;3953683606.0;3947700119.0;5983487.0;0.0;759288.0;21.5;21.2;2942279667.0;2155687.0;85;11510527351.0;308887350.0
2019-07-30T02:30:00+02:00;7;24913885000.0;2076040000.0;1677511460.0;25929666160.0;9588419297.0;16341246863.0;1253672812.0;3189887071.0;3195170725.0;8702516255.0;4956336020.0;4950596324.0;5739696.0;0.0;755572.0;20.9;21.0;3950937667.0;501707.0;72;10842092109.0;187003400.0
2019-07-30T03:30:00+02:00;7;23515300000.0;2239332000.0;1619965807.0;24525785921.0;9612985830.0;14912800091.0;1234992363.0;3152587765.0;3153365891.0;7371854072.0;5048470795.0;5042699646.0;5771149.0;0.0;755572.0;20.9;20.9;4048602667.0;537373.0;68;10847978193.0;178687067.0
2019-07-30T04:30:00+02:00;7;23407643000.0;2422251000.0;1623349148.0;24409339054.0;9921204304.0;14488134750.0;1252178115.0;3239880818.0;3167615940.0;6828459876.0;5234538952.0;5228570799.0;5968153.0;0.0;755572.0;20.8;20.8;4239594333.0;581707.0;65;11173382419.0;187242750.0
2019-07-30T05:30:00+02:00;7;24828913000.0;2544402000.0;1698747042.0;25904225060.0;10843541462.0;15060683598.0;1369222154.0;3570251670.0;3058931300.0;7062278473.0;5509243119.0;5501579182.0;7663937.0;1574052.0;755572.0;20.7;20.7;4526841667.0;2191405.0;61;12212763616.0;190782017.0
2019-07-30T09:00:00+02:00;7;31552629000.0;3368287000.0;2213844330.0;34251816303.0;13439824634.0;20811991669.0;1728841982.0;6274716884.0;4022894462.0;8785538340.0;8503085750.0;7706812390.0;796273360.0;789975185.0;755572.0;20.7;20.5;5671672000.0;1861161604.0;50;15168666616.0;221767117.0
2019-07-30T11:00:00+02:00;7;32755903000.0;4262460000.0;2443734593.0;36780668336.0;13965197007.0;22815471329.0;1792103497.0;6783602933.0;4531135196.0;9708629703.0;10947015545.0;9331176564.0;1615838981.0;1609841150.0;755572.0;21.6;21.3;6415291667.0;3589916209.0;44;15757300504.0;216055616.0
2019-07-30T11:30:00+02:00;7;33088934000.0;4381669000.0;2492843536.0;37345968172.0;13928886019.0;23417082153.0;1799707591.0;6727022857.0;4534625736.0;10355725968.0;11354567525.0;9602279681.0;1752287844.0;1746316178.0;755572.0;21.9;21.6;6524202000.0;3870656687.0;42;15728593610.0;223020817.0
2019-07-30T14:30:00+02:00;7;31742161000.0;5202826000.0;2467050750.0;36196199336.0;13641462527.0;22554736809.0;1729354450.0;6467340873.0;4232799470.0;10125242016.0;12313653770.0;10543427275.0;1770226495.0;1764071752.0;755572.0;23.0;22.9;7251810667.0;4127513135.0;32;15370816977.0;189738684.0
2019-07-30T15:30:00+02:00;7;30786421000.0;5308991000.0;2393547454.0;35045382680.0;13411953320.0;21633429360.0;1690273573.0;6325497521.0;4130661108.0;9486997158.0;12146078234.0;10516245177.0;1629833057.0;1623637642.0;755572.0;23.1;23.1;7329232667.0;3871404511.0;31;15102226893.0;184578100.0
2019-07-30T17:00:00+02:00;7;29767933000.0;5154390000.0;2262793586.0;33250375173.0;12749646834.0;20500728339.0;1534767776.0;5921809358.0;4114248432.0;8929902774.0;11091099459.0;9957675196.0;1133424263.0;1127172178.0;755572.0;23.2;23.5;7196885667.0;2908962077.0;29;14284414610.0;191473700.0
2019-07-30T23:00:00+02:00;7;33011502000.0;2186113000.0;2113245671.0;33762454644.0;10091496367.0;23670958277.0;1365511635.0;3675073168.0;3690669245.0;14939704228.0;5340969165.0;5334682570.0;6286595.0;0.0;755572.0;20.7;21.2;4365644000.0;494707.0;69;11457008002.0;290657850.0
2019-07-31T00:30:00+02:00;7;27803773000.0;1876494000.0;1808489238.0;28713635767.0;9791028969.0;18922606798.0;1252136075.0;3371595584.0;3411761090.0;10887114049.0;4846973938.0;4840953525.0;6020413.0;0.0;780261.0;20.5;21.2;3871298333.0;494687.0;68;11043165044.0;252127933.0
2019-07-31T08:00:00+02:00;7;30438003000.0;1253366000.0;1930476518.0;31617618208.0;12742595469.0;18875022739.0;1613946877.0;5439218118.0;3430305719.0;8391552025.0;4604809026.0;4206778389.0;398030637.0;392000219.0;780261.0;19.7;20.4;2723657667.0;941286132.0;64;14356542346.0;241351300.0
2019-07-31T18:30:00+02:00;7;31942125000.0;1094460000.0;2042731799.0;33701983350.0;12025410673.0;21676572677.0;1410380625.0;5506200998.0;4030465425.0;10729525629.0;5166496582.0;4363980249.0;802516333.0;796263081.0;780261.0;22.7;23.1;2298829667.0;1923730387.0;56;13435791298.0;269446433.0
2019-07-31T19:00:00+02:00;7;32736196000.0;837757000.0;2035048336.0;33820979886.0;11809347513.0;22011632373.0;1366487625.0;5267022416.0;3793072174.0;11585050159.0;4235435439.0;3738425805.0;497009634.0;490836035.0;780261.0;22.6;22.9;2029229000.0;1256422841.0;55;13175835138.0;277846217.0
2019-07-31T22:30:00+02:00;7;35475493000.0;244814000.0;2052501486.0;34665124275.0;10175819240.0;24489305035.0;1371724650.0;3881079676.0;3770773518.0;15465727190.0;1809716261.0;1797930437.0;11785824.0;5568861.0;780261.0;20.5;21.3;838406333.0;7885234.0;66;11547543890.0;322769500.0
2019-07-01T12:00:00+02:00;7;38740134000.0;740333000.0;2513350849.0;41449879911.0;15034234361.0;26415645550.0;1834580553.0;6971765704.0;4645594000.0;12963705293.0;6277635610.0;3876376092.0;2401259518.0;2388317162.0;1023807.0;24.1;20.7;816391333.0;4408025795.0;53;16868814914.0;314205850.0
2019-07-01T15:30:00+02:00;7;36322273000.0;1073717000.0;2413995097.0;39753642263.0;15157422107.0;24596220156.0;1863151552.0;7107708967.0;4522628375.0;11102731262.0;7210066760.0;4659234008.0;2550832752.0;2538004185.0;1023807.0;24.8;21.9;1445351667.0;4706062581.0;61;17020573659.0;290985400.0
2019-07-01T20:30:00+02:00;7;34096555000.0;1040048000.0;2086663638.0;34511919572.0;12086706898.0;22425212674.0;1435890114.0;4372538371.0;3229523347.0;13387260842.0;3805102877.0;3660602974.0;144499903.0;131392162.0;1023807.0;24.0;21.2;2493703667.0;219753622.0;61;13522597012.0;263026667.0
